Year,Month,Day,Hour,Minute,GHI,Wind Speed,Relative Humidity,Temperature,Pressure
2019,12,2,6,0,0,1,55.72,10.3,1020
2019,12,2,6,30,7,1,53.9,10.8,1020
2019,12,2,7,0,52,1,55.15,11.4,1020
2019,12,2,7,30,118,1.5,51.31,12.5,1020
2019,12,2,8,0,186,2,46.2,13.7,1021
2019,12,2,8,30,254,2,43.04,14.8,1021
2019,12,2,9,0,306,1.9,37.81,15.9,1021
2019,12,2,9,30,357,1.8,35.22,17,1020
2019,12,2,10,0,404,1.7,31.33,18.1,1020
2019,12,2,10,30,471,1.6,29.8,18.9,1020
2019,12,2,11,0,542,1.6,27.75,19.7,1019
2019,12,2,11,30,599,1.7,27.07,20.1,1019
2019,12,2,12,0,553,1.7,25.42,20.6,1018
2019,12,2,12,30,498,1.8,25.27,20.7,1018
2019,12,2,13,0,474,2,24.83,20.8,1017
2019,12,2,13,30,455,1.8,24.98,20.7,1017
2019,12,2,14,0,335,1.7,25.13,20.7,1017
2019,12,2,14,30,253,1.2,26.07,20.1,1017
2019,12,2,15,0,147,0.7,35.43,19.5,1017
2019,12,2,15,30,89,0.7,35.43,19.5,1017
2019,12,2,16,0,41,0.5,34.8,18,1018
2019,12,2,16,30,6,0.4,35.23,17.8,1018
2019,12,2,17,0,0,0.4,34.02,17.5,1018
2019,12,2,17,30,0,0.6,35.33,16.9,1018
2019,12,2,18,0,0,0.9,37.2,16.3,1019
2019,12,2,18,30,0,1,38.16,15.9,1019
2019,12,2,19,0,0,1.1,40.81,15.4,1019
2019,12,2,19,30,0,1.2,41.33,15.2,1019
2019,12,2,20,0,0,1.2,41.3,15.1,1018
2019,12,2,20,30,0,1.2,41.83,14.9,1018
2019,12,2,21,0,0,1.2,41.61,14.8,1018
2019,12,2,21,30,0,1.2,41.61,14.8,1018
2019,12,2,22,0,0,1.2,41.41,14.7,1018
2019,12,2,22,30,0,1.2,41.68,14.6,1018
2019,12,2,23,0,0,1.2,41.85,14.5,1018
2019,12,2,23,30,0,1.2,41.85,14.5,1018
2019,12,3,0,0,0,1.2,41.01,14.5,1018
2019,12,3,0,30,0,1.2,41.28,14.4,1018
2019,12,3,1,0,0,1.1,41.22,14.3,1017
2019,12,3,1,30,0,1.1,41.76,14.1,1017
2019,12,3,2,0,0,1.1,42.52,13.9,1017
2019,12,3,2,30,0,1.1,42.8,13.8,1017
2019,12,3,3,0,0,1.1,42.48,13.8,1017
2019,12,3,3,30,0,1.1,42.8,13.7,1018
2019,12,3,4,0,0,1,42.29,13.7,1018
2019,12,3,4,30,0,1,42.56,13.6,1018
2019,12,3,5,0,0,1,42.68,13.5,1018
2019,12,3,5,30,0,1,42.72,13.5,1019
2019,12,3,6,0,0,0.9,42.4,13.5,1019
2019,12,3,6,30,3,0.9,41.85,13.7,1019
2019,12,3,7,0,32,0.8,42.69,13.8,1019
2019,12,3,7,30,93,0.6,41.87,14.1,1019
2019,12,3,8,0,164,0.5,47.69,14.4,1020
2019,12,3,8,30,220,0.5,45.84,15,1019
2019,12,3,9,0,206,0.5,39.13,15.7,1019
2019,12,3,9,30,236,0.6,37.19,16.5,1019
2019,12,3,10,0,270,0.6,35.1,17.3,1019
2019,12,3,10,30,273,0.5,33.14,18.2,1018
2019,12,3,11,0,288,0.4,31.84,19.1,1018
2019,12,3,11,30,253,0.5,30.84,19.6,1017
2019,12,3,12,0,187,0.6,30.06,20.1,1017
2019,12,3,12,30,222,0.7,29.48,20.4,1016
2019,12,3,13,0,178,0.8,29.45,20.7,1016
2019,12,3,13,30,127,0.8,30.53,20.1,1015
2019,12,3,14,0,109,0.8,41.65,19.4,1015
2019,12,3,14,30,95,0.8,43.77,18.6,1015
2019,12,3,15,0,38,0.7,50.29,17.7,1014
2019,12,3,15,30,24,0.7,50.29,17.7,1014
2019,12,3,16,0,16,0.6,47.6,16.9,1015
2019,12,3,16,30,3,0.6,48.21,16.7,1015
2019,12,3,17,0,0,0.6,47.91,16.5,1016
2019,12,3,17,30,0,0.7,48.52,16.3,1016
2019,12,3,18,0,0,0.7,49.41,16.1,1016
2019,12,3,18,30,0,0.6,49.1,16.2,1016
2019,12,3,19,0,0,0.4,48.52,16.4,1016
2019,12,3,19,30,0,0.3,49.45,16.1,1016
2019,12,3,20,0,0,0.3,50.4,15.8,1016
2019,12,3,20,30,0,0.4,51.38,15.5,1016
2019,12,3,21,0,0,0.5,52.94,15.2,1016
2019,12,3,21,30,0,0.5,53.96,14.9,1016
2019,12,3,22,0,0,0.6,55.63,14.7,1015
2019,12,3,22,30,0,0.6,56.35,14.5,1015
2019,12,3,23,0,0,0.5,57.87,14.3,1015
2019,12,3,23,30,0,0.6,59,14,1015
2019,12,4,0,0,0,0.6,60.18,13.7,1014
2019,12,4,0,30,0,0.4,60.97,13.5,1014
2019,12,4,1,0,0,0.3,61.63,13.3,1014
2019,12,4,1,30,0,0.3,62.85,13,1014
2019,12,4,2,0,0,0.4,64.02,12.8,1014
2019,12,4,2,30,0,0.5,64.86,12.6,1014
2019,12,4,3,0,0,0.7,66.76,12.4,1014
2019,12,4,3,30,0,0.7,66.32,12.5,1014
2019,12,4,4,0,0,0.7,67.88,12.5,1014
2019,12,4,4,30,0,0.6,67.88,12.5,1014
2019,12,4,5,0,0,0.6,69.97,12.5,1014
2019,12,4,5,30,0,0.6,70.43,12.4,1014
2019,12,4,6,0,0,0.6,73.13,12.4,1014
2019,12,4,6,30,1,0.5,70.32,13,1014
2019,12,4,7,0,19,0.4,73.36,13.7,1014
2019,12,4,7,30,32,0.4,70.11,14.4,1014
2019,12,4,8,0,46,0.4,70.88,15.1,1014
2019,12,4,8,30,138,0.3,67.78,15.8,1014
2019,12,4,9,0,240,0.2,67.51,16.6,1014
2019,12,4,9,30,415,0.3,63.78,17.5,1014
2019,12,4,10,0,226,0.3,62.02,18.5,1013
2019,12,4,10,30,158,0.6,59.75,19.1,1013
2019,12,4,11,0,299,0.9,58.36,19.7,1012
2019,12,4,11,30,182,1.3,57.64,19.9,1012
2019,12,4,12,0,85,1.7,57.6,20,1011
2019,12,4,12,30,137,1.9,57.6,20,1011
2019,12,4,13,0,160,2.2,58.28,19.9,1011
2019,12,4,13,30,72,2.3,59.37,19.6,1011
2019,12,4,14,0,196,2.4,60.92,19.3,1011
2019,12,4,14,30,285,2.3,62.85,18.8,1011
2019,12,4,15,0,191,2.2,65.57,18.3,1011
2019,12,4,15,30,131,2.2,65.57,18.3,1011
2019,12,4,16,0,55,0.9,77.91,15.8,1012
2019,12,4,16,30,11,0.8,82.53,14.9,1012
2019,12,4,17,0,0,0.6,85.85,14.1,1013
2019,12,4,17,30,0,0.4,86.96,13.9,1013
2019,12,4,18,0,0,0.2,87.31,13.8,1013
2019,12,4,18,30,0,0.2,87.31,13.8,1013
2019,12,4,19,0,0,0.2,87.11,13.8,1014
2019,12,4,19,30,0,0.2,85.99,14,1014
2019,12,4,20,0,0,0.2,84.56,14.2,1014
2019,12,4,20,30,0,0.2,85.11,14.1,1014
2019,12,4,21,0,0,0.2,84.48,14.1,1014
2019,12,4,21,30,0,0.1,85.58,13.9,1014
2019,12,4,22,0,0,0.1,85.94,13.7,1014
2019,12,4,22,30,0,0.2,87.06,13.5,1014
2019,12,4,23,0,0,0.3,87.87,13.2,1014
2019,12,4,23,30,0,0.4,88.53,13.1,1015
2019,12,5,0,0,0,0.5,87.99,13,1015
2019,12,5,0,30,0,0.7,89.14,12.8,1015
2019,12,5,1,0,0,0.8,88.86,12.6,1015
2019,12,5,1,30,0,0.9,90.03,12.4,1015
2019,12,5,2,0,0,1,89.93,12.1,1015
2019,12,5,2,30,0,1.1,91.81,11.8,1016
2019,12,5,3,0,0,1.2,91.54,11.4,1016
2019,12,5,3,30,0,1.2,92.76,11.2,1016
2019,12,5,4,0,0,1.2,91.27,10.9,1016
2019,12,5,4,30,0,1.2,91.88,10.8,1016
2019,12,5,5,0,0,1.3,89.9,10.6,1017
2019,12,5,5,30,0,1.3,90.5,10.5,1017
2019,12,5,6,0,0,1.3,88.35,10.4,1017
2019,12,5,6,30,6,1.2,83.31,11.3,1018
2019,12,5,7,0,60,1,80.68,12.2,1018
2019,12,5,7,30,127,1.4,72.22,13.9,1018
2019,12,5,8,0,151,1.7,66.13,15.6,1019
2019,12,5,8,30,250,1.2,60.5,17,1019
2019,12,5,9,0,296,0.7,50.15,18.4,1019
2019,12,5,9,30,363,0.9,47.13,19.4,1019
2019,12,5,10,0,470,1.1,42.2,20.4,1019
2019,12,5,10,30,569,1.3,40.93,20.9,1019
2019,12,5,11,0,589,1.5,38.83,21.5,1018
2019,12,5,11,30,579,1.8,37.89,21.9,1018
2019,12,5,12,0,558,2,36.77,22.2,1017
2019,12,5,12,30,562,2.2,36.55,22.3,1017
2019,12,5,13,0,519,2.5,36.28,22.4,1017
2019,12,5,13,30,484,2.7,36.72,22.2,1017
2019,12,5,14,0,418,2.9,37.74,21.9,1016
2019,12,5,14,30,340,2.9,39.43,21.2,1017
2019,12,5,15,0,254,2.8,42.87,20.5,1017
2019,12,5,15,30,139,2.8,42.87,20.5,1017
2019,12,5,16,0,69,1.4,57.58,16.7,1018
2019,12,5,16,30,12,1.3,61.36,15.7,1018
2019,12,5,17,0,0,1.1,63.66,14.7,1018
2019,12,5,17,30,0,1,62.85,14.9,1018
2019,12,5,18,0,0,0.9,62.82,15,1019
2019,12,5,18,30,0,0.7,61.62,15.3,1019
2019,12,5,19,0,0,0.4,61.08,15.5,1019
2019,12,5,19,30,0,0.4,61.87,15.3,1019
2019,12,5,20,0,0,0.5,62.98,15.1,1019
2019,12,5,20,30,0,0.6,65.03,14.6,1019
2019,12,5,21,0,0,0.8,67.56,14.1,1019
2019,12,5,21,30,0,0.8,68,14,1019
2019,12,5,22,0,0,0.9,69.39,13.8,1019
2019,12,5,22,30,0,0.9,69.39,13.8,1019
2019,12,5,23,0,0,0.9,70.43,13.7,1019
2019,12,5,23,30,0,0.9,70.89,13.6,1019
2019,12,6,0,0,0,0.9,71.82,13.5,1019
2019,12,6,0,30,0,0.9,72.29,13.4,1019
2019,12,6,1,0,0,0.9,72.37,13.4,1019
2019,12,6,1,30,0,0.8,72.37,13.4,1019
2019,12,6,2,0,0,0.8,72.27,13.4,1019
2019,12,6,2,30,0,0.8,72.27,13.4,1019
2019,12,6,3,0,0,0.7,72.62,13.3,1019
2019,12,6,3,30,0,0.7,72.62,13.3,1019
2019,12,6,4,0,0,0.7,72.82,13.2,1019
2019,12,6,4,30,0,0.6,72.82,13.2,1019
2019,12,6,5,0,0,0.6,72.97,13.1,1020
2019,12,6,5,30,0,0.5,72.97,13.1,1020
2019,12,6,6,0,0,0.5,72.48,13.1,1020
2019,12,6,6,30,4,0.4,72.08,13.2,1021
2019,12,6,7,0,35,0.4,71.66,13.3,1021
2019,12,6,7,30,87,0.4,67.6,14.2,1021
2019,12,6,8,0,171,0.5,65.08,15,1022
2019,12,6,8,30,229,0.4,61.44,15.9,1022
2019,12,6,9,0,346,0.3,59.35,16.7,1022
2019,12,6,9,30,431,0.6,55.03,17.9,1022
2019,12,6,10,0,516,1,51.71,19.1,1022
2019,12,6,10,30,551,1.1,49.21,19.9,1022
2019,12,6,11,0,565,1.3,46.18,20.7,1021
2019,12,6,11,30,530,1.4,45.62,20.9,1021
2019,12,6,12,0,584,1.5,44.29,21.1,1020
2019,12,6,12,30,486,1.5,44.02,21.2,1020
2019,12,6,13,0,373,1.5,43.63,21.3,1020
2019,12,6,13,30,343,1.5,43.9,21.2,1020
2019,12,6,14,0,314,1.4,44.39,21.1,1020
2019,12,6,14,30,260,1.2,46.06,20.5,1020
2019,12,6,15,0,183,1,51.93,20,1020
2019,12,6,15,30,106,1,51.93,20,1020
2019,12,6,16,0,49,0.9,60.88,17.4,1020
2019,12,6,16,30,8,0.9,63.23,16.8,1020
2019,12,6,17,0,0,0.9,62.99,16.3,1020
2019,12,6,17,30,0,0.8,63.8,16.1,1020
2019,12,6,18,0,0,0.8,63.99,16,1020
2019,12,6,18,30,0,0.7,64.4,15.9,1020
2019,12,6,19,0,0,0.7,64.14,15.8,1020
2019,12,6,19,30,0,0.7,64.55,15.7,1020
2019,12,6,20,0,0,0.7,63.77,15.6,1020
2019,12,6,20,30,0,0.7,64.18,15.5,1020
2019,12,6,21,0,0,0.8,62.87,15.5,1020
2019,12,6,21,30,0,0.8,62.87,15.5,1020
2019,12,6,22,0,0,0.8,61.46,15.5,1020
2019,12,6,22,30,0,0.7,61.79,15.4,1019
2019,12,6,23,0,0,0.7,60.57,15.4,1019
2019,12,6,23,30,0,0.6,60.96,15.3,1019
2019,12,7,0,0,0,0.6,60.71,15.2,1019
2019,12,7,0,30,0,0.5,61.1,15.1,1019
2019,12,7,1,0,0,0.5,61.76,15,1018
2019,12,7,1,30,0,0.5,62.16,14.9,1018
2019,12,7,2,0,0,0.4,63.56,14.7,1018
2019,12,7,2,30,0,0.4,63.56,14.7,1018
2019,12,7,3,0,0,0.4,64.47,14.7,1018
2019,12,7,3,30,0,0.4,64.47,14.7,1018
2019,12,7,4,0,0,0.4,64.76,14.8,1018
2019,12,7,4,30,0,0.4,64.34,14.9,1018
2019,12,7,5,0,0,0.4,64.44,15,1019
2019,12,7,5,30,0,0.4,64.02,15.1,1019
2019,12,7,6,0,0,0.4,64.09,15.2,1019
2019,12,7,6,30,3,0.4,62.08,15.7,1019
2019,12,7,7,0,21,0.4,63.08,16.1,1019
2019,12,7,7,30,55,0.6,57.73,17.5,1019
2019,12,7,8,0,71,0.9,55.07,18.9,1020
2019,12,7,8,30,82,0.7,51.44,20,1020
2019,12,7,9,0,107,0.6,50.11,21.1,1020
2019,12,7,9,30,127,0.5,46.82,22.2,1019
2019,12,7,10,0,88,0.5,46.75,23.2,1019
2019,12,7,10,30,86,0.8,44.52,24,1018
2019,12,7,11,0,113,1.1,44.94,24.8,1018
2019,12,7,11,30,130,1.2,43.58,25.3,1017
2019,12,7,12,0,163,1.4,44.33,25.7,1016
2019,12,7,12,30,126,1.6,43.81,25.9,1016
2019,12,7,13,0,99,1.7,44.08,26.2,1015
2019,12,7,13,30,113,1.8,44.6,26,1015
2019,12,7,14,0,103,1.9,45.06,25.9,1015
2019,12,7,14,30,70,1.7,47.24,25.1,1015
2019,12,7,15,0,64,1.6,50.42,24.4,1015
2019,12,7,15,30,26,1.6,50.42,24.4,1015
2019,12,7,16,0,20,0.9,62.67,21,1016
2019,12,7,16,30,4,0.8,65.02,20.4,1016
2019,12,7,17,0,0,0.8,65.27,19.7,1016
2019,12,7,17,30,0,0.7,65.67,19.6,1016
2019,12,7,18,0,0,0.5,65.59,19.4,1017
2019,12,7,18,30,0,0.6,67.23,19,1017
2019,12,7,19,0,0,0.7,67.85,18.6,1017
2019,12,7,19,30,0,0.7,68.71,18.4,1017
2019,12,7,20,0,0,0.6,68.5,18.3,1017
2019,12,7,20,30,0,0.7,69.79,18,1017
2019,12,7,21,0,0,0.7,70,17.7,1017
2019,12,7,21,30,0,0.8,70.81,17.5,1016
2019,12,7,22,0,0,0.8,71.13,17.2,1016
2019,12,7,22,30,0,0.9,71.58,17.1,1016
2019,12,7,23,0,0,0.9,72.2,17,1016
2019,12,7,23,30,0,0.9,72.2,17,1016
2019,12,8,0,0,0,0.9,72.85,16.9,1015
2019,12,8,0,30,0,0.9,72.85,16.9,1015
2019,12,8,1,0,0,0.9,74.07,16.8,1015
2019,12,8,1,30,0,0.9,74.54,16.7,1015
2019,12,8,2,0,0,1,76.1,16.6,1015
2019,12,8,2,30,0,1,76.58,16.5,1015
2019,12,8,3,0,0,1,77.59,16.5,1015
2019,12,8,3,30,0,1,78.08,16.4,1015
2019,12,8,4,0,0,0.9,77.78,16.4,1015
2019,12,8,4,30,0,1,78.77,16.2,1015
2019,12,8,5,0,0,1,78.87,16,1015
2019,12,8,5,30,0,1,80.91,15.6,1015
2019,12,8,6,0,0,1.1,82.44,15.1,1015
2019,12,8,6,30,4,1.2,79.84,15.6,1015
2019,12,8,7,0,30,1.3,79.53,16,1015
2019,12,8,7,30,72,1.8,74.64,17,1015
2019,12,8,8,0,148,2.3,71.24,18,1015
2019,12,8,8,30,162,2.6,67.35,18.9,1015
2019,12,8,9,0,149,2.8,62.36,19.8,1015
2019,12,8,9,30,247,3,59.73,20.5,1015
2019,12,8,10,0,344,3.2,54.92,21.2,1015
2019,12,8,10,30,313,3.3,52.89,21.8,1014
2019,12,8,11,0,279,3.4,49.68,22.4,1014
2019,12,8,11,30,302,3.6,48.44,22.8,1013
2019,12,8,12,0,370,3.7,45.69,23.3,1012
2019,12,8,12,30,324,3.9,45.41,23.4,1012
2019,12,8,13,0,328,4.1,43.24,23.5,1012
2019,12,8,13,30,316,4.1,44.03,23.2,1012
2019,12,8,14,0,238,4.1,42.51,22.9,1012
2019,12,8,14,30,225,3.7,44.35,22.2,1012
2019,12,8,15,0,184,3.3,46.62,21.4,1012
2019,12,8,15,30,109,3.3,46.62,21.4,1012
2019,12,8,16,0,22,2.1,57.62,18.7,1013
2019,12,8,16,30,2,2.1,60.2,18,1013
2019,12,8,17,0,0,2,63.36,17.3,1013
2019,12,8,17,30,0,2,64.57,17,1013
2019,12,8,18,0,0,1.9,67.01,16.7,1013
2019,12,8,18,30,0,2,68.3,16.4,1013
2019,12,8,19,0,0,2,70.32,16.1,1013
2019,12,8,19,30,0,2,71.22,15.9,1013
2019,12,8,20,0,0,2,72.44,15.7,1013
2019,12,8,20,30,0,1.9,73.84,15.4,1013
2019,12,8,21,0,0,1.8,75.8,15,1013
2019,12,8,21,30,0,1.8,77.77,14.6,1013
2019,12,8,22,0,0,1.8,79.09,14.2,1013
2019,12,8,22,30,0,1.8,82.22,13.6,1013
2019,12,8,23,0,0,1.8,83.57,13,1013
2019,12,8,23,30,0,1.9,85.22,12.7,1013
2019,12,9,0,0,0,1.9,84.75,12.3,1013
2019,12,9,0,30,0,2,86.44,12,1013
2019,12,9,1,0,0,2.1,85.12,11.8,1013
2019,12,9,1,30,0,2.2,86.24,11.6,1013
2019,12,9,2,0,0,2.3,85.55,11.4,1013
2019,12,9,2,30,0,2.3,86.12,11.3,1013
2019,12,9,3,0,0,2.4,85.61,11.2,1013
2019,12,9,3,30,0,2.4,85.05,11.3,1013
2019,12,9,4,0,0,2.5,84.52,11.3,1014
2019,12,9,4,30,0,2.5,84.52,11.3,1014
2019,12,9,5,0,0,2.5,83.19,11.4,1014
2019,12,9,5,30,0,2.6,83.19,11.4,1014
2019,12,9,6,0,0,2.7,81.61,11.5,1014
2019,12,9,6,30,4,3.2,76.92,12.4,1014
2019,12,9,7,0,43,3.6,73.97,13.2,1015
2019,12,9,7,30,107,4.1,68.44,14.4,1015
2019,12,9,8,0,215,4.7,63.61,15.6,1015
2019,12,9,8,30,307,4.8,58.57,16.9,1015
2019,12,9,9,0,385,4.9,49.68,18.2,1016
2019,12,9,9,30,453,4.8,46.92,19.1,1015
2019,12,9,10,0,510,4.6,42.7,20,1015
2019,12,9,10,30,554,4.6,41.15,20.6,1015
2019,12,9,11,0,581,4.6,38.69,21.2,1015
2019,12,9,11,30,592,4.7,37.49,21.7,1014
2019,12,9,12,0,587,4.8,35.32,22.1,1014
2019,12,9,12,30,565,4.9,34.9,22.3,1014
2019,12,9,13,0,529,4.9,33.02,22.5,1014
2019,12,9,13,30,477,4.7,33.02,22.5,1014
2019,12,9,14,0,412,4.5,31.35,22.5,1014
2019,12,9,14,30,336,3.7,32.52,21.9,1014
2019,12,9,15,0,251,2.8,34.55,21.3,1014
2019,12,9,15,30,161,2.8,34.55,21.3,1014
2019,12,9,16,0,75,1.2,47.37,17.3,1015
2019,12,9,16,30,12,1.3,49.2,16.7,1015
2019,12,9,17,0,0,1.3,46.96,16.1,1015
2019,12,9,17,30,0,1.3,48.53,15.6,1016
2019,12,9,18,0,0,1.3,48.65,15.2,1016
2019,12,9,18,30,0,1.3,50.56,14.6,1016
2019,12,9,19,0,0,1.3,51.94,13.9,1017
2019,12,9,19,30,0,1.4,52.96,13.6,1017
2019,12,9,20,0,0,1.4,53.2,13.2,1017
2019,12,9,20,30,0,1.5,53.95,13,1018
2019,12,9,21,0,0,1.5,53.98,12.7,1018
2019,12,9,21,30,0,1.5,54.69,12.5,1018
2019,12,9,22,0,0,1.5,55.04,12.2,1018
2019,12,9,22,30,0,1.6,55.77,12,1018
2019,12,9,23,0,0,1.6,55.63,11.8,1018
2019,12,9,23,30,0,1.6,56.37,11.6,1018
2019,12,10,0,0,0,1.6,56.41,11.4,1019
2019,12,10,0,30,0,1.7,56.79,11.3,1019
2019,12,10,1,0,0,1.7,56.79,11.1,1019
2019,12,10,1,30,0,1.6,57.17,11,1019
2019,12,10,2,0,0,1.6,56.58,10.9,1019
2019,12,10,2,30,0,1.6,56.58,10.9,1019
2019,12,10,3,0,0,1.6,55.81,10.8,1019
2019,12,10,3,30,0,1.6,55.86,10.8,1020
2019,12,10,4,0,0,1.6,55.18,10.7,1020
2019,12,10,4,30,0,1.6,55.92,10.5,1020
2019,12,10,5,0,0,1.6,55.35,10.4,1020
2019,12,10,5,30,0,1.6,55.78,10.3,1021
2019,12,10,6,0,0,1.5,55.28,10.2,1021
2019,12,10,6,30,3,1.5,51.73,11.2,1021
2019,12,10,7,0,49,1.4,52.44,12.2,1022
2019,12,10,7,30,110,1.9,45.74,14.3,1022
2019,12,10,8,0,212,2.4,40.08,16.5,1022
2019,12,10,8,30,323,2.5,37.66,17.5,1023
2019,12,10,9,0,404,2.7,30.99,18.6,1023
2019,12,10,9,30,474,2.6,29.3,19.5,1023
2019,12,10,10,0,530,2.5,26.74,20.3,1023
2019,12,10,10,30,572,2.4,25.77,20.9,1023
2019,12,10,11,0,599,2.3,25.12,21.5,1022
2019,12,10,11,30,610,2.2,24.66,21.8,1022
2019,12,10,12,0,559,2.1,24.79,22.1,1021
2019,12,10,12,30,562,2.1,24.64,22.2,1021
2019,12,10,13,0,539,2,25.01,22.3,1021
2019,12,10,13,30,491,2,25.16,22.2,1021
2019,12,10,14,0,320,1.9,26.14,22,1020
2019,12,10,14,30,217,1.5,27.28,21.3,1020
2019,12,10,15,0,165,1.1,36.56,20.5,1020
2019,12,10,15,30,102,1.1,36.56,20.5,1020
2019,12,10,16,0,47,0.9,42.34,18,1020
2019,12,10,16,30,7,0.9,42.92,17.8,1021
2019,12,10,17,0,0,0.9,40.85,17.5,1021
2019,12,10,17,30,0,0.8,41.11,17.4,1021
2019,12,10,18,0,0,0.6,40.32,17.4,1021
2019,12,10,18,30,0,0.6,41.35,17,1021
2019,12,10,19,0,0,0.5,41.65,16.7,1021
2019,12,10,19,30,0,0.6,43.27,16.1,1021
2019,12,10,20,0,0,0.7,43.28,15.6,1021
2019,12,10,20,30,0,0.8,44.97,15,1021
2019,12,10,21,0,0,0.9,45.5,14.5,1021
2019,12,10,21,30,0,1,46.99,14,1021
2019,12,10,22,0,0,1,47.91,13.5,1021
2019,12,10,22,30,0,1.1,48.86,13.2,1021
2019,12,10,23,0,0,1.1,50.23,12.8,1021
2019,12,10,23,30,0,1.1,50.84,12.6,1020
2019,12,11,0,0,0,1.2,51.11,12.5,1020
2019,12,11,0,30,0,1.2,51.78,12.3,1020
2019,12,11,1,0,0,1.2,52.37,12.1,1020
2019,12,11,1,30,0,1.2,53.41,11.8,1020
2019,12,11,2,0,0,1.2,54.4,11.6,1020
2019,12,11,2,30,0,1.2,55.13,11.4,1020
2019,12,11,3,0,0,1.2,56.14,11.2,1020
2019,12,11,3,30,0,1.3,56.51,11.1,1020
2019,12,11,4,0,0,1.3,57.2,10.9,1020
2019,12,11,4,30,0,1.3,59.52,10.3,1020
2019,12,11,5,0,0,1.4,60.16,9.7,1021
2019,12,11,5,30,0,1.4,61.38,9.4,1021
2019,12,11,6,0,0,1.4,61.04,9.1,1021
2019,12,11,6,30,3,1.4,57.09,10.1,1021
2019,12,11,7,0,41,1.4,55.68,11.1,1021
2019,12,11,7,30,82,2,49.79,12.8,1021
2019,12,11,8,0,202,2.6,43.54,14.5,1021
2019,12,11,8,30,294,2.5,40.62,15.6,1022
2019,12,11,9,0,326,2.4,36.93,16.8,1022
2019,12,11,9,30,448,2.3,34.64,17.8,1021
2019,12,11,10,0,519,2.2,31.92,18.8,1021
2019,12,11,10,30,562,2.1,30.95,19.3,1021
2019,12,11,11,0,528,2.1,29.54,19.7,1020
2019,12,11,11,30,522,2.3,28.12,20.5,1020
2019,12,11,12,0,596,2.5,26.2,21.2,1019
2019,12,11,12,30,570,2.8,25.41,21.7,1019
2019,12,11,13,0,530,3,23.7,22.1,1019
2019,12,11,13,30,476,3,23.82,22,1018
2019,12,11,14,0,410,2.9,23.01,21.9,1018
2019,12,11,14,30,333,2.3,24.31,21,1018
2019,12,11,15,0,249,1.7,31.22,20.1,1018
2019,12,11,15,30,160,1.7,31.22,20.1,1018
2019,12,11,16,0,75,1.1,43.98,16,1018
2019,12,11,16,30,12,1.1,45.45,15.5,1019
2019,12,11,17,0,0,1.1,41.79,15.1,1019
2019,12,11,17,30,0,1,41.79,15.1,1019
2019,12,11,18,0,0,0.9,39.12,15.2,1020
2019,12,11,18,30,0,0.9,39.88,14.9,1020
2019,12,11,19,0,0,0.9,41.11,14.6,1020
2019,12,11,19,30,0,1,42.19,14.2,1020
2019,12,11,20,0,0,1.1,44.23,13.9,1021
2019,12,11,20,30,0,1.1,44.81,13.7,1021
2019,12,11,21,0,0,1.1,45.13,13.6,1021
2019,12,11,21,30,0,1.2,45.42,13.5,1021
2019,12,11,22,0,0,1.2,45.25,13.3,1021
2019,12,11,22,30,0,1.2,46.14,13,1021
2019,12,11,23,0,0,1.3,45.26,12.7,1021
2019,12,11,23,30,0,1.3,45.55,12.6,1021
2019,12,12,0,0,0,1.3,45,12.5,1021
2019,12,12,0,30,0,1.3,45.25,12.4,1020
2019,12,12,1,0,0,1.2,45.75,12.3,1020
2019,12,12,1,30,0,1.3,46.66,12,1020
2019,12,12,2,0,0,1.3,47.86,11.8,1021
2019,12,12,2,30,0,1.3,48.18,11.7,1021
2019,12,12,3,0,0,1.3,48.94,11.6,1021
2019,12,12,3,30,0,1.3,48.94,11.6,1021
2019,12,12,4,0,0,1.2,49.62,11.6,1021
2019,12,12,4,30,0,1.2,50.28,11.4,1021
2019,12,12,5,0,0,1.2,52.63,11.2,1022
2019,12,12,5,30,0,1.2,52.98,11.1,1022
2019,12,12,6,0,0,1.1,54.77,11,1022
2019,12,12,6,30,2,1,52.99,11.5,1022
2019,12,12,7,0,38,0.9,55.97,12,1023
2019,12,12,7,30,108,1.2,50.75,13.5,1023
2019,12,12,8,0,190,1.5,44.95,15,1023
2019,12,12,8,30,249,1.5,41.37,16.3,1023
2019,12,12,9,0,290,1.5,36.08,17.5,1024
2019,12,12,9,30,388,1.6,33.65,18.6,1023
2019,12,12,10,0,464,1.8,30.58,19.7,1023
2019,12,12,10,30,517,1.9,29.29,20.4,1023
2019,12,12,11,0,578,2,28.05,21.1,1022
2019,12,12,11,30,589,2,27.54,21.4,1022
2019,12,12,12,0,584,2.1,26.97,21.8,1021
2019,12,12,12,30,563,2.1,26.64,22,1021
2019,12,12,13,0,526,2.1,26.58,22.2,1020
2019,12,12,13,30,461,2,26.58,22.2,1020
2019,12,12,14,0,380,1.9,26.65,22.2,1020
2019,12,12,14,30,334,1.6,27.64,21.6,1020
2019,12,12,15,0,240,1.2,34.77,20.9,1020
2019,12,12,15,30,163,1.2,34.77,20.9,1020
2019,12,12,16,0,78,0.9,40.69,18.2,1020
2019,12,12,16,30,13,0.7,41.46,17.9,1020
2019,12,12,17,0,0,0.5,37.06,17.6,1020
2019,12,12,17,30,0,0.4,38.01,17.2,1020
2019,12,12,18,0,0,0.3,38.67,16.8,1020
